context,dim_type,dim_key,dim_weight
ASFE,code,F10.131,1
ASFE,code,F10.132,1
ASFE,code,F10.139,1
ASFE,code,F10.14,1
ASFE,code,F10.150,1
ASFE,code,F10.151,1
ASFE,code,F10.159,1
ASFE,code,F10.180,1
ASFE,code,F10.181,1
ASFE,code,F10.182,1
ASFE,code,F10.188,1
ASFE,code,F10.19,1
ASFE,code,F10.20,1
ASFE,code,F10.220,1
ASFE,code,F10.221,1
ASFE,code,F10.229,1
ASFE,code,F10.230,1
ASFE,code,F10.231,1
ASFE,code,F10.232,1
ASFE,code,F10.239,1
ASFE,code,F10.24,1
ASFE,code,F10.250,1
ASFE,code,F10.251,1
ASFE,code,F10.259,1
ASFE,code,F10.26,1
ASFE,code,F10.27,1
ASFE,code,F10.280,1
ASFE,code,F10.281,1
ASFE,code,F10.282,1
ASFE,code,F10.288,1
ASFE,code,F10.29,1
ASFE,code,F10.920,1
ASFE,code,F10.921,1
ASFE,code,F10.929,1
ASFE,code,F10.930,1
ASFE,code,F10.931,1
ASFE,code,F10.932,1
ASFE,code,F10.939,1
ASFE,code,F10.94,1
ASFE,code,F10.950,1
ASFE,code,F10.951,1
ASFE,code,F10.959,1
ASFE,code,F10.96,1
ASFE,code,F10.97,1
ASFE,code,F10.980,1
ASFE,code,F10.981,1
ASFE,code,F10.982,1
ASFE,code,F10.988,1
ASFE,code,F10.99,1
ASFE,code,K29.20,1
ASFE,code,K29.21,1
ASFE,code,K70.10,1
ASFE,code,K70.11,1
ASFE,code,291.2,1
ASFE,code,97751000119108,1
ASFE,code,82361000119107,1
ASFE,code,26929004,1
ASFE,code,331.0,1
ASFE,code,142011000119109,1
ASFE,code,294.0,1
ASFE,code,838276009,1
ASFE,code,191464005,1
ASFE,code,191466007,1
ASFE,code,191465006,1
ASFE,code,1156789004,1
ASFE,code,1156800008,1
ASFE,code,1156798001,1
ASFE,code,16219201000119101,1
ASFE,code,833326008,1
ASFE,code,725898002,1
ASFE,code,141991000119109,1
ASFE,code,52448006,1
ASFE,code,425390006,1
ASFE,code,421529006,1
ASFE,code,281004,1
ASFE,code,191519005,1
ASFE,code,698781002,1
ASFE,code,698624003,1
ASFE,code,698626001,1
ASFE,code,698725008,1
ASFE,code,698625002,1
ASFE,code,698726009,1
ASFE,code,733184002,1
ASFE,code,722978000,1
ASFE,code,788898005,1
ASFE,code,733194007,1
ASFE,code,21921000119103,1
ASFE,code,722977005,1
ASFE,code,733193001,1
ASFE,code,713844000,1
ASFE,code,429458009,1
ASFE,code,442344002,1
ASFE,code,101421000119107,1
ASFE,code,130121000119104,1
ASFE,code,762351006,1
ASFE,code,840464007,1
ASFE,code,722980006,1
ASFE,code,733191004,1
ASFE,code,1148924004,1
ASFE,code,724776007,1
ASFE,code,733192006,1
ASFE,code,724777003,1
ASFE,code,840465008,1
ASFE,code,722979008,1
ASFE,code,82371000119101,1
ASFE,code,788899002,1
ASFE,code,733190003,1
ASFE,code,762350007,1
ASFE,code,733185001,1
ASFE,code,294.11,1
ASFE,code,294.10,1
ASFE,code,698949001,1
ASFE,code,278857002,1
ASFE,code,1581000119101,1
ASFE,code,82959004,1
ASFE,code,331.82,1
ASFE,code,1591000119103,1
ASFE,code,294.21,1
ASFE,code,294.20,1
ASFE,code,142001000119106,1
ASFE,code,9345005,1
ASFE,code,789170003,1
ASFE,code,191493005,1
ASFE,code,292.82,1
ASFE,code,105421000119105,1
ASFE,code,724992007,1
ASFE,code,82381000119103,1
ASFE,code,230265002,1
ASFE,code,230267005,1
ASFE,code,783161005,1
ASFE,code,783258000,1
ASFE,code,230269008,1
ASFE,code,51928006,1
ASFE,code,2421000119107,1
ASFE,code,32875003,1
ASFE,code,723123001,1
ASFE,code,428051000124108,1
ASFE,code,230287006,1
ASFE,code,79341000119107,1
ASFE,code,430771000124100,1
ASFE,code,56267009,1
ASFE,code,106021000119105,1
ASFE,code,10349009,1
ASFE,code,25772007,1
ASFE,code,14070001,1
ASFE,code,70936005,1
ASFE,code,722600006,1
ASFE,code,230266001,1
ASFE,code,230268000,1
ASFE,code,420614009,1
ASFE,code,290.8,1
ASFE,code,62239001,1
ASFE,code,715737004,1
ASFE,code,230289009,1
ASFE,code,12348006,1
ASFE,code,421023003,1
ASFE,code,713488003,1
ASFE,code,191452002,1
ASFE,code,290.11,1
ASFE,code,290.12,1
ASFE,code,31081000119101,1
ASFE,code,191455000,1
ASFE,code,290.13,1
ASFE,code,191454001,1
ASFE,code,290.10,1
ASFE,code,22381000119105,1
ASFE,code,416780008,1
ASFE,code,698955006,1
ASFE,code,6475002,1
ASFE,code,65096006,1
ASFE,code,54502004,1
ASFE,code,10532003,1
ASFE,code,416975007,1
ASFE,code,698954005,1
ASFE,code,66108005,1
ASFE,code,429161000124103,1
ASFE,code,4817008,1
ASFE,code,55009008,1
ASFE,code,26852004,1
ASFE,code,230280008,1
ASFE,code,774069007,1
ASFE,code,111480006,1
ASFE,code,230283005,1
ASFE,code,723390000,1
ASFE,code,59651006,1
ASFE,code,230288001,1
ASFE,code,268612007,1
ASFE,code,15662003,1
ASFE,code,312991009,1
ASFE,code,191461002,1
ASFE,code,290.3,1
ASFE,code,371024007,1
ASFE,code,290.20,1
ASFE,code,191459006,1
ASFE,code,290.21,1
ASFE,code,191457008,1
ASFE,code,191458003,1
ASFE,code,371026009,1
ASFE,code,290.0,1
ASFE,code,428351000124105,1
ASFE,code,762707000,1
ASFE,code,90099008,1
ASFE,code,230286002,1
ASFE,code,191463004,1
ASFE,code,191451009,1
ASFE,code,191449005,1
ASFE,code,290.9,1
ASFE,code,429998004,1
ASFE,code,698948009,1
ASFE,code,230285003,1
ASFE,code,288631000119104,1
ASFE,code,290.41,1
ASFE,code,290.42,1
ASFE,code,290.43,1
ASFE,code,16276361000119109,1
ASFE,code,290.40,1
ASFE,code,F01.50,1
ASFE,code,F01.51,1
ASFE,code,F02.80,1
ASFE,code,F02.81,1
ASFE,code,F03.90,1
ASFE,code,F03.91,1
ASFE,code,F04,1
ASFE,code,F10.27,1
ASFE,code,F10.97,1
ASFE,code,F13.27,1
ASFE,code,F13.97,1
ASFE,code,F18.17,1
ASFE,code,F18.27,1
ASFE,code,F18.97,1
ASFE,code,F19.17,1
ASFE,code,F19.27,1
ASFE,code,F19.97,1
ASFE,code,G30.0,1
ASFE,code,G30.1,1
ASFE,code,G30.8,1
ASFE,code,G30.9,1
ASFE,code,G31.83,1
DRRE,code,371596008,1
DRRE,code,29929003,1
DRRE,code,21900002,1
DRRE,code,75752004,1
DRRE,code,87203005,1
DRRE,code,767636002,1
DRRE,code,31446002,1
DRRE,code,767635003,1
DRRE,code,17782008,1
DRRE,code,55516002,1
DRRE,code,73471000,1
DRRE,code,65042007,1
DRRE,code,9340000,1
DRRE,code,87950005,1
DRRE,code,1499003,1
DRRE,code,3530005,1
DRRE,code,78269000,1
DRRE,code,75360000,1
DRRE,code,191627008,1
DRRE,code,191618007,1
DRRE,code,192362008,1
DRRE,code,191634005,1
DRRE,code,191629006,1
DRRE,code,191630001,1
DRRE,code,191625000,1
DRRE,code,191620005,1
DRRE,code,191621009,1
DRRE,code,191623007,1
DRRE,code,767633005,1
DRRE,code,13746004,1
DRRE,code,16238741000119105,1
DRRE,code,41836007,1
DRRE,code,5703000,1
DRRE,code,85248005,1
DRRE,code,767631007,1
DRRE,code,767632000,1
DRRE,code,723903001,1
DRRE,code,51637008,1
DRRE,code,49468007,1
DRRE,code,22121000,1
DRRE,code,49512000,1
DRRE,code,53607008,1
DRRE,code,68569003,1
DRRE,code,30935000,1
DRRE,code,63249007,1
DRRE,code,45479006,1
DRRE,code,41552001,1
DRRE,code,13313007,1
DRRE,code,74686005,1
DRRE,code,71984005,1
DRRE,code,43769008,1
DRRE,code,16506000,1
DRRE,code,111485001,1
DRRE,code,36583000,1
DRRE,code,35481005,1
DRRE,code,191636007,1
DRRE,code,191643001,1
DRRE,code,191638008,1
DRRE,code,191639000,1
DRRE,code,191641004,1
DRRE,code,28884001,1
DRRE,code,79584002,1
DRRE,code,66631006,1
DRRE,code,82998009,1
DRRE,code,40926005,1
DRRE,code,231444002,1
DRRE,code,765176007,1
DRRE,code,133091000119105,1
DRRE,code,38368003,1
DRRE,code,371599001,1
DRRE,code,41832009,1
DRRE,code,13581000,1
DRRE,code,86058007,1
DRRE,code,14495005,1
DRRE,code,371600003,1
DRRE,code,4441000,1
DRRE,code,70546001,1
DRRE,code,26530004,1
DRRE,code,53049002,1
DRRE,code,261000119107,1
DRRE,code,59617007,1
DRRE,code,54761006,1
DRRE,code,26203008,1
DRRE,code,61403008,1
DRRE,code,23741000119105,1
DRRE,code,28663008,1
DRRE,code,78640000,1
DRRE,code,33380008,1
DRRE,code,162004,1
DRRE,code,271000119101,1
DRRE,code,10981006,1
DRRE,code,64731001,1
DRRE,code,10875004,1
DRRE,code,46229002,1
DRRE,code,F30.10,1
DRRE,code,F30.11,1
DRRE,code,F30.12,1
DRRE,code,F30.13,1
DRRE,code,F30.2,1
DRRE,code,F30.3,1
DRRE,code,F30.4,1
DRRE,code,F30.8,1
DRRE,code,F30.9,1
DRRE,code,F31.0,1
DRRE,code,F31.10,1
DRRE,code,F31.11,1
DRRE,code,F31.12,1
DRRE,code,F31.13,1
DRRE,code,F31.2,1
DRRE,code,F31.30,1
DRRE,code,F31.31,1
DRRE,code,F31.32,1
DRRE,code,F31.4,1
DRRE,code,F31.5,1
DRRE,code,F31.60,1
DRRE,code,F31.61,1
DRRE,code,F31.62,1
DRRE,code,F31.63,1
DRRE,code,F31.64,1
DRRE,code,F31.70,1
DRRE,code,F31.71,1
DRRE,code,F31.72,1
DRRE,code,F31.73,1
DRRE,code,F31.74,1
DRRE,code,F31.75,1
DRRE,code,F31.76,1
DRRE,code,F31.77,1
DRRE,code,F31.78,1
DRRE,code,14183003,1
DRRE,code,2618002,1
DRRE,code,78667006,1
DRRE,code,2506003,1
DRRE,code,300706003,1
DRRE,code,274948002,1
DRRE,code,231499006,1
DRRE,code,19694002,1
DRRE,code,63412003,1
DRRE,code,30605009,1
DRRE,code,42810003,1
DRRE,code,70747007,1
DRRE,code,320751009,1
DRRE,code,36923009,1
DRRE,code,370143000,1
DRRE,code,42925002,1
DRRE,code,69392006,1
DRRE,code,63778009,1
DRRE,code,25922000,1
DRRE,code,87512008,1
DRRE,code,79298009,1
DRRE,code,40379007,1
DRRE,code,832007,1
DRRE,code,15639000,1
DRRE,code,18818009,1
DRRE,code,83176005,1
DRRE,code,38451003,1
DRRE,code,67711008,1
DRRE,code,66344007,1
DRRE,code,46244001,1
DRRE,code,33135002,1
DRRE,code,38694004,1
DRRE,code,39809009,1
DRRE,code,319768000,1
DRRE,code,71336009,1
DRRE,code,268621008,1
DRRE,code,191610000,1
DRRE,code,191611001,1
DRRE,code,191613003,1
DRRE,code,85080004,1
DRRE,code,3109008,1
DRRE,code,36170009,1
DRRE,code,73867007,1
DRRE,code,33736005,1
DRRE,code,60099002,1
DRRE,code,75084000,1
DRRE,code,430852001,1
DRRE,code,77911002,1
DRRE,code,20250007,1
DRRE,code,76441001,1
DRRE,code,28475009,1
DRRE,code,33078009,1
DRRE,code,15193003,1
DRRE,code,36474008,1
DRRE,code,19527009,1
DRRE,code,191604000,1
DRRE,code,F32.0,1
DRRE,code,F32.1,1
DRRE,code,F32.2,1
DRRE,code,F32.3,1
DRRE,code,F32.4,1
DRRE,code,F32.5,1
DRRE,code,F32.9,1
DRRE,code,F33.0,1
DRRE,code,F33.1,1
DRRE,code,F33.2,1
DRRE,code,F33.3,1
DRRE,code,F33.40,1
DRRE,code,F33.41,1
DRRE,code,F33.42,1
DRRE,code,F33.9,1
DRRE,code,F34.1,1
DRRE,code,83225003,1
DRRE,code,48937005,1
DRRE,code,16295005,1
DRRE,code,43568002,1
DRRE,code,22407005,1
DRRE,code,34315001,1
DRRE,code,30687003,1
DRRE,code,723905008,1
DRRE,code,1196001,1
DRRE,code,71294008,1
DRRE,code,35846004,1
DRRE,code,789061003,1
DRRE,code,371604007,1
DRRE,code,30520009,1
DRRE,code,19300006,1
DRRE,code,20960007,1
DRRE,code,81319007,1
DRRE,code,12969000,1
DRRE,code,67002003,1
DRRE,code,35722002,1
DRRE,code,F31.81,1
DRRE,code,F31.89,1
DRRE,code,F31.9,1
DRRE,code,20010003,1
DRRE,code,191765005,1
DRRE,code,231527003,1
DRRE,code,55341008,1
DRRE,code,191773001,1
DRRE,code,191766006,1
DRRE,code,F34.0,1
DRRE,code,F60.3,1
DRRE,code,F60.4,1
DRRE,code,F68.10,1
DRRE,code,F68.11,1
DRRE,code,F68.12,1
DRRE,code,F68.13,1
DRRE,code,442314000,1
DRRE,code,191689008,1
DRRE,code,231536004,1
DRRE,code,408856003,1
DRRE,code,43614003,1
DRRE,code,373618009,1
DRRE,code,71961003,1
DRRE,code,408857007,1
DRRE,code,35919005,1
DRRE,code,39951000119105,1
DRRE,code,191690004,1
DRRE,code,F84.0,1
DRRE,code,F84.3,1
DRRE,code,F84.8,1
DRRE,code,F84.9,1
DRRE,code,191548004,1
DRRE,code,191539009,1
DRRE,code,191564007,1
DRRE,code,191555002,1
DRRE,code,191572009,1
DRRE,code,191531007,1
DRRE,code,191547009,1
DRRE,code,191563001,1
DRRE,code,191554003,1
DRRE,code,191571002,1
DRRE,code,268624000,1
DRRE,code,278853003,1
DRRE,code,268617001,1
DRRE,code,231489001,1
DRRE,code,441704009,1
DRRE,code,274952002,1
DRRE,code,5464005,1
DRRE,code,191542003,1
DRRE,code,111483008,1
DRRE,code,191577003,1
DRRE,code,68995007,1
DRRE,code,12939007,1
DRRE,code,35218008,1
DRRE,code,191562006,1
DRRE,code,31658008,1
DRRE,code,71103003,1
DRRE,code,30336007,1
DRRE,code,191570001,1
DRRE,code,83746006,1
DRRE,code,29599000,1
DRRE,code,79204003,1
DRRE,code,35252006,1
DRRE,code,31373002,1
DRRE,code,416340002,1
DRRE,code,191559008,1
DRRE,code,441833000,1
DRRE,code,64905009,1
DRRE,code,63181006,1
DRRE,code,191680007,1
DRRE,code,69322001,1
DRRE,code,231437006,1
DRRE,code,26025008,1
DRRE,code,51133006,1
DRRE,code,68890003,1
DRRE,code,38368003,1
DRRE,code,84760002,1
DRRE,code,271428004,1
DRRE,code,270901009,1
DRRE,code,191567000,1
DRRE,code,191574005,1
DRRE,code,58214004,1
DRRE,code,4926007,1
DRRE,code,191526005,1
DRRE,code,247804008,1
DRRE,code,191527001,1
DRRE,code,42868002,1
DRRE,code,27387000,1
DRRE,code,14291003,1
DRRE,code,191561004,1
DRRE,code,79866005,1
DRRE,code,76566000,1
DRRE,code,70814008,1
DRRE,code,191569002,1
DRRE,code,16990005,1
DRRE,code,111482003,1
DRRE,code,85861002,1
DRRE,code,7025000,1
DRRE,code,111484002,1
DRRE,code,39610001,1
DRRE,code,F20.0,1
DRRE,code,F20.1,1
DRRE,code,F20.2,1
DRRE,code,F20.3,1
DRRE,code,F20.5,1
DRRE,code,F20.81,1
DRRE,code,F20.89,1
DRRE,code,F20.9,1
DRRE,code,F21,1
DRRE,code,F23,1
DRRE,code,F25.0,1
DRRE,code,F25.1,1
DRRE,code,F25.8,1
DRRE,code,F25.9,1
DRRE,code,F28,1
DRRE,code,F29,1
PSA,code,166160000,1
PSA,code,396152005,1
PSA,code,822970008,1
PSA,code,399490008,1
PSA,code,92691004,1
PSA,code,255149000,1
PSA,code,254900004,1
PSA,code,448213004,1
PSA,code,278060005,1
PSA,code,715412008,1
PSA,code,448217003,1
PSA,code,V84.03,1
PSA,code,446711009,1
PSA,code,428262008,1
PSA,code,427492003,1
PSA,code,722103009,1
PSA,code,823017009,1
PSA,code,314969001,1
PSA,code,185,1
PSA,code,369485004,1
PSA,code,369486003,1
PSA,code,399068003,1
PSA,code,459381000124106,1
PSA,code,95014000,1
PSA,code,449318001,1
PSA,code,93974005,1
PSA,code,712849003,1
PSA,code,233.4,1
PSA,code,236.5,1
PSA,code,V10.46,1
PSA,code,96901000119105,1
PSA,code,353091000119100,1
PSA,code,353101000119105,1
PSA,code,1098981000119101,1
PSA,code,94503003,1
PSA,code,396198006,1
PSA,code,399590005,1
PSA,code,C61,1
PSA,code,D07.5,1
PSA,code,D40.0,1
PSA,code,Z15.03,1
PSA,code,Z85.46,1
PSA,code,445068007,1
PSA,code,446711009,1
PSA,code,446710005,1
PSA,code,254901000,1
PSA,code,74411000119100,1
PSA,code,353091000119100,1
PSA,code,353101000119105,1
PSA,code,N42.30,1
PSA,code,N42.31,1
PSA,code,N42.32,1
PSA,code,N42.39,1
PSA,code,N42.3,1
PSA,code,166160000,1
PSA,code,166159005,1
PSA,code,396152005,1
PSA,code,395145001,1
PSA,code,395146000,1
PSA,code,443174008,1
PSA,code,10886-0,1
PSA,code,83113-1,1
PSA,code,12841-3,1
PSA,code,G0103,1
PSA,code,2857-1,1
PSA,code,35741-8,1
PSA,code,83112-3,1
PSA,code,33667-7,1
PSA,code,84152,1
PSA,code,84154,1
PSA,code,84153,1
PSA,code,63476009,1
PSA,code,443969004,1
PSA,code,443174008,1
PSA,code,G0103,1
PSA,code,2857-1,1
PSA,code,35741-8,1
PSA,code,83112-3,1
PSA,code,84153,1
PSA,code,63476009,1
PSA,code,443969004,1
PSA,code,351172,1
PSA,code,352118,1
PSA,code,200172,1
PSA,code,213178,1
PSA,code,310346,1
PSA,code,201961,1
PSA,code,00006007107,1
PSA,code,00006007131,1
PSA,code,00006007154,1
PSA,code,00006007231,1
PSA,code,00006007258,1
PSA,code,00054039513,1
PSA,code,00054039522,1
PSA,code,00093565556,1
PSA,code,00093565598,1
PSA,code,00093735505,1
PSA,code,00093735556,1
PSA,code,00093735598,1
PSA,code,00115143808,1
PSA,code,00115143810,1
PSA,code,00173071204,1
PSA,code,00173071215,1
PSA,code,00378315101,1
PSA,code,00378503577,1
PSA,code,00378503593,1
PSA,code,00378503677,1
PSA,code,00378503693,1
PSA,code,00378800977,1
PSA,code,00378800993,1
PSA,code,00440554005,1
PSA,code,00440554030,1
PSA,code,00440554060,1
PSA,code,00440554081,1
PSA,code,00440554090,1
PSA,code,00591229219,1
PSA,code,00591229230,1
PSA,code,00904683006,1
PSA,code,00904683061,1
PSA,code,13411012203,1
PSA,code,13411012206,1
PSA,code,13411012209,1
PSA,code,13411012210,1
PSA,code,13411012215,1
PSA,code,16729008910,1
PSA,code,16729008915,1
PSA,code,16729009001,1
PSA,code,16729009010,1
PSA,code,16729009015,1
PSA,code,16729009016,1
PSA,code,16729009017,1
PSA,code,17856009001,1
PSA,code,25000001103,1
PSA,code,25000001107,1
PSA,code,25000001127,1
PSA,code,31722013130,1
PSA,code,31722013190,1
PSA,code,31722052501,1
PSA,code,31722052505,1
PSA,code,31722052510,1
PSA,code,31722052530,1
PSA,code,31722052590,1
PSA,code,31722052610,1
PSA,code,31722052630,1
PSA,code,31722052690,1
PSA,code,33358030730,1
PSA,code,35573040099,1
PSA,code,42291025790,1
PSA,code,42806054909,1
PSA,code,42806054930,1
PSA,code,43598030330,1
PSA,code,43598030390,1
PSA,code,43598039030,1
PSA,code,43598039090,1
PSA,code,45963050002,1
PSA,code,45963050008,1
PSA,code,45963050030,1
PSA,code,45963060003,1
PSA,code,45963060009,1
PSA,code,47335071481,1
PSA,code,47335071483,1
PSA,code,47335071513,1
PSA,code,47335071581,1
PSA,code,47335071583,1
PSA,code,49999027630,1
PSA,code,50090171800,1
PSA,code,50090171801,1
PSA,code,50090171802,1
PSA,code,50090193601,1
PSA,code,50090394200,1
PSA,code,50090401000,1
PSA,code,50090401001,1
PSA,code,50090464800,1
PSA,code,50090469700,1
PSA,code,50090469701,1
PSA,code,50090469702,1
PSA,code,50268028211,1
PSA,code,50268028213,1
PSA,code,50268031411,1
PSA,code,50268031415,1
PSA,code,50268032311,1
PSA,code,50268032315,1
PSA,code,50436008901,1
PSA,code,50436008903,1
PSA,code,50436045501,1
PSA,code,50436045503,1
PSA,code,50436092701,1
PSA,code,50436092703,1
PSA,code,50742012330,1
PSA,code,50742012390,1
PSA,code,51013019009,1
PSA,code,51013019030,1
PSA,code,51079032101,1
PSA,code,51079032120,1
PSA,code,51079052001,1
PSA,code,51079052030,1
PSA,code,51407015730,1
PSA,code,51407015790,1
PSA,code,51991074990,1
PSA,code,53345003701,1
PSA,code,55111017105,1
PSA,code,55111017118,1
PSA,code,55111017130,1
PSA,code,55111017190,1
PSA,code,55111017201,1
PSA,code,55111017205,1
PSA,code,55111017230,1
PSA,code,55111017278,1
PSA,code,55111017279,1
PSA,code,55111017290,1
PSA,code,55111055430,1
PSA,code,55111055490,1
PSA,code,55154808300,1
PSA,code,55289093630,1
PSA,code,57237006130,1
PSA,code,57237006190,1
PSA,code,57237006205,1
PSA,code,57237006230,1
PSA,code,57237006290,1
PSA,code,58864088130,1
PSA,code,60429093530,1
PSA,code,60429093590,1
PSA,code,60505387703,1
PSA,code,60505387709,1
PSA,code,60687042801,1
PSA,code,60687042811,1
PSA,code,60687042865,1
PSA,code,61919073390,1
PSA,code,62112806801,1
PSA,code,62112806802,1
PSA,code,63187026530,1
PSA,code,63187026560,1
PSA,code,63187026590,1
PSA,code,63187065730,1
PSA,code,63187065760,1
PSA,code,63187065790,1
PSA,code,63187086330,1
PSA,code,63187086360,1
PSA,code,63187086390,1
PSA,code,63629122201,1
PSA,code,63629122301,1
PSA,code,63629158501,1
PSA,code,63629158502,1
PSA,code,63629158503,1
PSA,code,63629158504,1
PSA,code,63629160301,1
PSA,code,63629818001,1
PSA,code,63629820701,1
PSA,code,63629820702,1
PSA,code,63874050701,1
PSA,code,63874050710,1
PSA,code,63874050730,1
PSA,code,63874050740,1
PSA,code,63874050760,1
PSA,code,64380076304,1
PSA,code,64380076305,1
PSA,code,64980022403,1
PSA,code,64980022409,1
PSA,code,65162075003,1
PSA,code,65162075009,1
PSA,code,65862014901,1
PSA,code,65862014905,1
PSA,code,65862014930,1
PSA,code,65862014990,1
PSA,code,65862092730,1
PSA,code,65862092790,1
PSA,code,65862092799,1
PSA,code,66105054701,1
PSA,code,66105054702,1
PSA,code,66105054703,1
PSA,code,66105054706,1
PSA,code,66105054715,1
PSA,code,67877028801,1
PSA,code,67877028805,1
PSA,code,67877028810,1
PSA,code,67877028830,1
PSA,code,67877028890,1
PSA,code,67877045505,1
PSA,code,67877045530,1
PSA,code,67877045534,1
PSA,code,67877045590,1
PSA,code,67877045594,1
PSA,code,68071171003,1
PSA,code,68071309403,1
PSA,code,68071330609,1
PSA,code,68071335409,1
PSA,code,68071338003,1
PSA,code,68071416703,1
PSA,code,68071454109,1
PSA,code,68071480803,1
PSA,code,68071482109,1
PSA,code,68084039901,1
PSA,code,68084039911,1
PSA,code,68382007401,1
PSA,code,68382007406,1
PSA,code,68382007410,1
PSA,code,68382007477,1
PSA,code,68645044670,1
PSA,code,68645054154,1
PSA,code,68788687503,1
PSA,code,68788687506,1
PSA,code,68788687509,1
PSA,code,68788697601,1
PSA,code,68788697603,1
PSA,code,68788697606,1
PSA,code,68788697609,1
PSA,code,69097011202,1
PSA,code,69097011205,1
PSA,code,70518039700,1
PSA,code,70518039701,1
PSA,code,70518039702,1
PSA,code,70518170400,1
PSA,code,70518225600,1
PSA,code,70518228700,1
PSA,code,70518236300,1
PSA,code,70518236301,1
PSA,code,70518236302,1
PSA,code,70518236303,1
PSA,code,70518236304,1
PSA,code,70518237800,1
PSA,code,70518237801,1
PSA,code,70518237802,1
PSA,code,70518318200,1
PSA,code,70518318201,1
PSA,code,70771115200,1
PSA,code,70771115201,1
PSA,code,70771115203,1
PSA,code,70771115204,1
PSA,code,70771134703,1
PSA,code,70771134709,1
PSA,code,71205003930,1
PSA,code,71205003960,1
PSA,code,71205003990,1
PSA,code,71205027830,1
PSA,code,71205027860,1
PSA,code,71205027890,1
PSA,code,71335023501,1
PSA,code,71335023502,1
PSA,code,71335023503,1
PSA,code,71335023504,1
PSA,code,71335023505,1
PSA,code,71335028101,1
PSA,code,71335028102,1
PSA,code,71335028103,1
PSA,code,71335028104,1
PSA,code,71335028105,1
PSA,code,71335043301,1
PSA,code,71335043302,1
PSA,code,71335043303,1
PSA,code,71335043304,1
PSA,code,71335043305,1
PSA,code,71335043306,1
PSA,code,71335130401,1
PSA,code,71335130402,1
PSA,code,71335130403,1
PSA,code,71335130404,1
PSA,code,71335130405,1
PSA,code,71335153001,1
PSA,code,71335153002,1
PSA,code,71335153003,1
PSA,code,71335153004,1
PSA,code,71335153005,1
PSA,code,71335153006,1
PSA,code,71335163401,1
PSA,code,71335163402,1
PSA,code,71335163403,1
PSA,code,71335163404,1
PSA,code,71335163405,1
PSA,code,71335163406,1
PSA,code,71335189801,1
PSA,code,71335189802,1
PSA,code,71335189803,1
PSA,code,71335189804,1
PSA,code,71335189805,1
PSA,code,71335189806,1
PSA,code,71610051560,1
PSA,code,71610052060,1
PSA,code,71713009690,1
PSA,code,71713009990,1
PSA,code,72578001906,1
PSA,code,72578001916,1
PSA,code,72865014030,1
PSA,code,72865014090,1
PSA,code,76282041205,1
PSA,code,76282041210,1
PSA,code,76282041230,1
PSA,code,76282041290,1
PSA,code,76420007430,1
PSA,code,76420015430,1
PSA,code,76420015490,1
PSA,code,76519120403,1
PSA,code,76519120409,1
PSA,code,78206015201,1
PSA,code,78206015202,1
PSA,code,78206015301,1
PSA,code,78206015302,1
DMSE,code,371596008,1
DMSE,code,29929003,1
DMSE,code,21900002,1
DMSE,code,75752004,1
DMSE,code,87203005,1
DMSE,code,767636002,1
DMSE,code,31446002,1
DMSE,code,767635003,1
DMSE,code,17782008,1
DMSE,code,55516002,1
DMSE,code,73471000,1
DMSE,code,65042007,1
DMSE,code,9340000,1
DMSE,code,87950005,1
DMSE,code,1499003,1
DMSE,code,3530005,1
DMSE,code,78269000,1
DMSE,code,75360000,1
DMSE,code,191627008,1
DMSE,code,191618007,1
DMSE,code,192362008,1
DMSE,code,191634005,1
DMSE,code,191629006,1
DMSE,code,191630001,1
DMSE,code,191625000,1
DMSE,code,191620005,1
DMSE,code,191621009,1
DMSE,code,191623007,1
DMSE,code,767633005,1
DMSE,code,13746004,1
DMSE,code,16238741000119105,1
DMSE,code,41836007,1
DMSE,code,5703000,1
DMSE,code,85248005,1
DMSE,code,767631007,1
DMSE,code,767632000,1
DMSE,code,723903001,1
DMSE,code,51637008,1
DMSE,code,49468007,1
DMSE,code,22121000,1
DMSE,code,49512000,1
DMSE,code,53607008,1
DMSE,code,68569003,1
DMSE,code,30935000,1
DMSE,code,63249007,1
DMSE,code,45479006,1
DMSE,code,41552001,1
DMSE,code,13313007,1
DMSE,code,74686005,1
DMSE,code,71984005,1
DMSE,code,43769008,1
DMSE,code,16506000,1
DMSE,code,111485001,1
DMSE,code,36583000,1
DMSE,code,35481005,1
DMSE,code,191636007,1
DMSE,code,191643001,1
DMSE,code,191638008,1
DMSE,code,191639000,1
DMSE,code,191641004,1
DMSE,code,28884001,1
DMSE,code,79584002,1
DMSE,code,66631006,1
DMSE,code,82998009,1
DMSE,code,40926005,1
DMSE,code,231444002,1
DMSE,code,765176007,1
DMSE,code,133091000119105,1
DMSE,code,38368003,1
DMSE,code,371599001,1
DMSE,code,41832009,1
DMSE,code,13581000,1
DMSE,code,86058007,1
DMSE,code,14495005,1
DMSE,code,371600003,1
DMSE,code,4441000,1
DMSE,code,70546001,1
DMSE,code,26530004,1
DMSE,code,53049002,1
DMSE,code,261000119107,1
DMSE,code,59617007,1
DMSE,code,54761006,1
DMSE,code,26203008,1
DMSE,code,61403008,1
DMSE,code,23741000119105,1
DMSE,code,28663008,1
